OMRÅDE;KØN;ALDER;TID;INDHOLD
147;1;40;2010K1;697
147;1;40;2011K1;735
147;1;40;2012K1;682
147;1;40;2013K1;795
147;1;40;2014K1;771
147;1;40;2015K1;842
147;1;40;2016K1;831
147;1;40;2017K1;724
147;1;40;2018K1;752
147;1;40;2019K1;693
147;1;40;2020K1;643
147;1;41;2008K1;761
147;1;41;2009K1;710
147;1;41;2010K1;685
147;1;41;2011K1;660
147;1;41;2012K1;712
147;1;41;2013K1;693
147;1;41;2014K1;762
147;1;41;2015K1;744
147;1;41;2016K1;806
147;1;41;2017K1;807
147;1;41;2018K1;691
147;1;41;2019K1;737
147;1;41;2020K1;665
147;1;42;2008K1;761
147;1;42;2009K1;754
147;1;42;2010K1;698
147;1;42;2011K1;670
147;1;42;2012K1;664
147;1;42;2013K1;713
147;1;42;2014K1;677
147;1;42;2015K1;741
147;1;42;2016K1;737
147;1;42;2017K1;788
147;1;42;2018K1;769
147;1;42;2019K1;659
147;1;42;2020K1;704
147;1;43;2008K1;718
147;1;43;2009K1;752
147;1;43;2010K1;736
147;1;43;2011K1;686
147;1;43;2012K1;666
147;1;43;2013K1;627
147;1;43;2014K1;706
147;1;43;2015K1;632
147;1;43;2016K1;729
147;1;43;2017K1;697
147;1;43;2018K1;768
147;1;43;2019K1;748
147;1;43;2020K1;648
147;1;44;2008K1;664
147;1;44;2009K1;702
147;1;44;2010K1;742
147;1;44;2011K1;741
147;1;44;2012K1;665
147;1;44;2013K1;654
147;1;44;2014K1;614
147;1;44;2015K1;693
147;1;44;2016K1;646
147;1;44;2017K1;713
147;1;44;2018K1;681
147;1;44;2019K1;743
147;1;44;2020K1;707
147;1;45;2008K1;567
147;1;45;2009K1;639
147;1;45;2010K1;691
147;1;45;2011K1;736
147;1;45;2012K1;708
147;1;45;2013K1;667
147;1;45;2014K1;646
147;1;45;2015K1;594
147;1;45;2016K1;684
147;1;45;2017K1;652
147;1;45;2018K1;695
147;1;45;2019K1;671
147;1;45;2020K1;724
147;1;46;2008K1;513
147;1;46;2009K1;562
147;1;46;2010K1;615
147;1;46;2011K1;684
147;1;46;2012K1;728
147;1;46;2013K1;694
147;1;46;2014K1;662
147;1;46;2015K1;617
147;1;46;2016K1;588
147;1;46;2017K1;673
147;1;46;2018K1;636
147;1;46;2019K1;690
147;1;46;2020K1;653
147;1;47;2008K1;511
147;1;47;2009K1;508
147;1;47;2010K1;558
147;1;47;2011K1;616
147;1;47;2012K1;660
147;1;47;2013K1;727
147;1;47;2014K1;686
147;1;47;2015K1;655
147;1;47;2016K1;614
147;1;47;2017K1;581
147;1;47;2018K1;660
147;1;47;2019K1;642
147;1;47;2020K1;678
147;1;48;2008K1;472
147;1;48;2009K1;512
147;1;48;2010K1;503
147;1;48;2011K1;564
147;1;48;2012K1;631
147;1;48;2013K1;652
147;1;48;2014K1;697
147;1;48;2015K1;669
147;1;48;2016K1;656
147;1;48;2017K1;616
147;1;48;2018K1;560
147;1;48;2019K1;658
147;1;48;2020K1;635
147;1;49;2008K1;476
147;1;49;2009K1;473
147;1;49;2010K1;506
147;1;49;2011K1;496
147;1;49;2012K1;546
147;1;49;2013K1;617
147;1;49;2014K1;656
147;1;49;2015K1;689
147;1;49;2016K1;655
147;1;49;2017K1;660
147;1;49;2018K1;597
147;1;49;2019K1;552
147;1;49;2020K1;663
147;1;50;2008K1;476
147;1;50;2009K1;466
147;1;50;2010K1;473
147;1;50;2011K1;501
147;1;50;2012K1;501
147;1;50;2013K1;544
147;1;50;2014K1;593
147;1;50;2015K1;633
147;1;50;2016K1;701
147;1;50;2017K1;652
147;1;50;2018K1;654
147;1;50;2019K1;596
147;1;50;2020K1;555
147;1;51;2008K1;472
147;1;51;2009K1;482
147;1;51;2010K1;466
147;1;51;2011K1;466
147;1;51;2012K1;513
147;1;51;2013K1;500
147;1;51;2014K1;547
147;1;51;2015K1;589
147;1;51;2016K1;649
147;1;51;2017K1;693
147;1;51;2018K1;646
147;1;51;2019K1;646
147;1;51;2020K1;578
147;1;52;2008K1;443
147;1;52;2009K1;478
147;1;52;2010K1;483
147;1;52;2011K1;471
147;1;52;2012K1;463
147;1;52;2013K1;513
147;1;52;2014K1;489
147;1;52;2015K1;543
147;1;52;2016K1;585
147;1;52;2017K1;653
147;1;52;2018K1;683
147;1;52;2019K1;643
147;1;52;2020K1;634
147;1;53;2008K1;439
147;1;53;2009K1;457
147;1;53;2010K1;482
147;1;53;2011K1;482
147;1;53;2012K1;461
147;1;53;2013K1;471
147;1;53;2014K1;501
147;1;53;2015K1;488
147;1;53;2016K1;535
147;1;53;2017K1;593
147;1;53;2018K1;647
147;1;53;2019K1;679
147;1;53;2020K1;641
147;1;54;2008K1;458
147;1;54;2009K1;439
147;1;54;2010K1;451
147;1;54;2011K1;489
147;1;54;2012K1;473
147;1;54;2013K1;466
147;1;54;2014K1;475
147;1;54;2015K1;499
147;1;54;2016K1;489
147;1;54;2017K1;537
147;1;54;2018K1;592
147;1;54;2019K1;649
147;1;54;2020K1;671
147;1;55;2008K1;448
147;1;55;2009K1;450
147;1;55;2010K1;431
147;1;55;2011K1;456
147;1;55;2012K1;482
147;1;55;2013K1;476
147;1;55;2014K1;467
147;1;55;2015K1;483
147;1;55;2016K1;498
147;1;55;2017K1;476
147;1;55;2018K1;535
147;1;55;2019K1;584
147;1;55;2020K1;649
147;1;56;2008K1;480
147;1;56;2009K1;441
147;1;56;2010K1;447
147;1;56;2011K1;435
147;1;56;2012K1;456
147;1;56;2013K1;474
147;1;56;2014K1;463
147;1;56;2015K1;463
147;1;56;2016K1;485
147;1;56;2017K1;495
147;1;56;2018K1;475
147;1;56;2019K1;542
147;1;56;2020K1;578
147;1;57;2008K1;451
147;1;57;2009K1;476
147;1;57;2010K1;435
147;1;57;2011K1;443
147;1;57;2012K1;428
147;1;57;2013K1;453
147;1;57;2014K1;473
147;1;57;2015K1;464
147;1;57;2016K1;462
147;1;57;2017K1;486
147;1;57;2018K1;493
147;1;57;2019K1;477
147;1;57;2020K1;527
147;1;58;2008K1;479
147;1;58;2009K1;448
147;1;58;2010K1;481
147;1;58;2011K1;437
147;1;58;2012K1;437
147;1;58;2013K1;430
147;1;58;2014K1;440
147;1;58;2015K1;465
147;1;58;2016K1;469
147;1;58;2017K1;468
147;1;58;2018K1;475
147;1;58;2019K1;484
147;1;58;2020K1;484
147;1;59;2008K1;543
147;1;59;2009K1;468
147;1;59;2010K1;436
147;1;59;2011K1;475
147;1;59;2012K1;427
147;1;59;2013K1;436
147;1;59;2014K1;422
147;1;59;2015K1;433
147;1;59;2016K1;471
147;1;59;2017K1;466
147;1;59;2018K1;458
147;1;59;2019K1;471
147;1;59;2020K1;475
147;1;60;2008K1;561
147;1;60;2009K1;536
147;1;60;2010K1;459
147;1;60;2011K1;430
147;1;60;2012K1;464
147;1;60;2013K1;421
147;1;60;2014K1;424
147;1;60;2015K1;416
147;1;60;2016K1;426
147;1;60;2017K1;468
147;1;60;2018K1;458
147;1;60;2019K1;447
147;1;60;2020K1;466
147;1;61;2008K1;602
147;1;61;2009K1;557
147;1;61;2010K1;528
147;1;61;2011K1;457
147;1;61;2012K1;423
147;1;61;2013K1;458
147;1;61;2014K1;418
147;1;61;2015K1;423
147;1;61;2016K1;402
147;1;61;2017K1;429
147;1;61;2018K1;456
147;1;61;2019K1;458
147;1;61;2020K1;439
147;1;62;2008K1;583
147;1;62;2009K1;590
147;1;62;2010K1;548
147;1;62;2011K1;506
147;1;62;2012K1;439
147;1;62;2013K1;414
147;1;62;2014K1;453
147;1;62;2015K1;417
147;1;62;2016K1;417
147;1;62;2017K1;406
147;1;62;2018K1;420
147;1;62;2019K1;459
147;1;62;2020K1;459
147;1;63;2008K1;552
147;1;63;2009K1;569
147;1;63;2010K1;577
147;1;63;2011K1;545
147;1;63;2012K1;500
147;1;63;2013K1;443
147;1;63;2014K1;408
147;1;63;2015K1;438
147;1;63;2016K1;415
147;1;63;2017K1;413
147;1;63;2018K1;409
147;1;63;2019K1;413
147;1;63;2020K1;450
147;1;64;2008K1;507
147;1;64;2009K1;545
147;1;64;2010K1;558
147;1;64;2011K1;576
147;1;64;2012K1;533
147;1;64;2013K1;493
147;1;64;2014K1;433
147;1;64;2015K1;406
147;1;64;2016K1;429
147;1;64;2017K1;413
147;1;64;2018K1;401
147;1;64;2019K1;398
147;1;64;2020K1;409
147;1;65;2008K1;476
147;1;65;2009K1;502
147;1;65;2010K1;523
147;1;65;2011K1;555
147;1;65;2012K1;554
147;1;65;2013K1;529
147;1;65;2014K1;489
147;1;65;2015K1;425
147;1;65;2016K1;403
147;1;65;2017K1;425
147;1;65;2018K1;402
147;1;65;2019K1;397
147;1;65;2020K1;400
147;1;66;2008K1;371
147;1;66;2009K1;470
147;1;66;2010K1;495
147;1;66;2011K1;489
147;1;66;2012K1;537
147;1;66;2013K1;539
147;1;66;2014K1;526
147;1;66;2015K1;485
147;1;66;2016K1;420
147;1;66;2017K1;385
147;1;66;2018K1;420
147;1;66;2019K1;394
147;1;66;2020K1;396
147;1;67;2008K1;356
147;1;67;2009K1;368
147;1;67;2010K1;447
147;1;67;2011K1;492
147;1;67;2012K1;469
147;1;67;2013K1;523
147;1;67;2014K1;528
147;1;67;2015K1;510
147;1;67;2016K1;483
147;1;67;2017K1;416
147;1;67;2018K1;376
147;1;67;2019K1;410
147;1;67;2020K1;380
147;1;68;2008K1;333
147;1;68;2009K1;353
147;1;68;2010K1;358
147;1;68;2011K1;447
147;1;68;2012K1;485
147;1;68;2013K1;455
147;1;68;2014K1;519
147;1;68;2015K1;516
147;1;68;2016K1;498
147;1;68;2017K1;470
147;1;68;2018K1;398
147;1;68;2019K1;366
147;1;68;2020K1;395
147;1;69;2008K1;297
147;1;69;2009K1;331
147;1;69;2010K1;343
147;1;69;2011K1;359
147;1;69;2012K1;425
147;1;69;2013K1;477
147;1;69;2014K1;457
147;1;69;2015K1;509
147;1;69;2016K1;504
147;1;69;2017K1;483
147;1;69;2018K1;469
147;1;69;2019K1;379
147;1;69;2020K1;359
147;1;70;2008K1;287
147;1;70;2009K1;291
147;1;70;2010K1;326
147;1;70;2011K1;330
147;1;70;2012K1;354
147;1;70;2013K1;412
147;1;70;2014K1;466
147;1;70;2015K1;452
147;1;70;2016K1;500
147;1;70;2017K1;494
147;1;70;2018K1;474
147;1;70;2019K1;458
147;1;70;2020K1;372
147;1;71;2008K1;269
147;1;71;2009K1;283
147;1;71;2010K1;278
147;1;71;2011K1;316
147;1;71;2012K1;318
147;1;71;2013K1;345
147;1;71;2014K1;408
147;1;71;2015K1;456
147;1;71;2016K1;444
147;1;71;2017K1;483
147;1;71;2018K1;484
147;1;71;2019K1;465
147;1;71;2020K1;452
147;1;72;2008K1;291
147;1;72;2009K1;262
147;1;72;2010K1;280
147;1;72;2011K1;267
147;1;72;2012K1;311
147;1;72;2013K1;300
147;1;72;2014K1;329
147;1;72;2015K1;401
147;1;72;2016K1;442
147;1;72;2017K1;438
147;1;72;2018K1;474
147;1;72;2019K1;473
147;1;72;2020K1;454
147;1;73;2008K1;237
147;1;73;2009K1;276
147;1;73;2010K1;250
147;1;73;2011K1;274
147;1;73;2012K1;257
147;1;73;2013K1;294
147;1;73;2014K1;301
147;1;73;2015K1;324
147;1;73;2016K1;396
147;1;73;2017K1;428
147;1;73;2018K1;422
147;1;73;2019K1;459
147;1;73;2020K1;454
147;1;74;2008K1;209
147;1;74;2009K1;235
147;1;74;2010K1;263
147;1;74;2011K1;233
147;1;74;2012K1;260
147;1;74;2013K1;253
147;1;74;2014K1;288
147;1;74;2015K1;285
147;1;74;2016K1;316
147;1;74;2017K1;379
147;1;74;2018K1;415
147;1;74;2019K1;410
147;1;74;2020K1;463
147;1;75;2008K1;208
147;1;75;2009K1;195
147;1;75;2010K1;223
147;1;75;2011K1;251
147;1;75;2012K1;230
147;1;75;2013K1;258
147;1;75;2014K1;244
147;1;75;2015K1;281
147;1;75;2016K1;276
147;1;75;2017K1;309
147;1;75;2018K1;361
147;1;75;2019K1;401
147;1;75;2020K1;390
147;1;76;2008K1;205
147;1;76;2009K1;201
147;1;76;2010K1;184
147;1;76;2011K1;214
147;1;76;2012K1;234
147;1;76;2013K1;219
147;1;76;2014K1;251
147;1;76;2015K1;235
147;1;76;2016K1;272
147;1;76;2017K1;265
147;1;76;2018K1;300
147;1;76;2019K1;341
147;1;76;2020K1;394
147;1;77;2008K1;200
147;1;77;2009K1;191
147;1;77;2010K1;185
147;1;77;2011K1;172
147;1;77;2012K1;200
147;1;77;2013K1;217
147;1;77;2014K1;199
147;1;77;2015K1;241
147;1;77;2016K1;228
147;1;77;2017K1;259
147;1;77;2018K1;253
147;1;77;2019K1;286
147;1;77;2020K1;325
147;1;78;2008K1;187
147;1;78;2009K1;191
147;1;78;2010K1;176
147;1;78;2011K1;173
147;1;78;2012K1;164
147;1;78;2013K1;188
147;1;78;2014K1;205
147;1;78;2015K1;188
147;1;78;2016K1;231
147;1;78;2017K1;218
147;1;78;2018K1;248
147;1;78;2019K1;239
147;1;78;2020K1;278
147;1;79;2008K1;171
147;1;79;2009K1;177
147;1;79;2010K1;189
147;1;79;2011K1;168
147;1;79;2012K1;167
147;1;79;2013K1;151
147;1;79;2014K1;175
147;1;79;2015K1;196
147;1;79;2016K1;173
147;1;79;2017K1;225
147;1;79;2018K1;207
147;1;79;2019K1;232
147;1;79;2020K1;226
147;1;80;2008K1;156
147;1;80;2009K1;165
147;1;80;2010K1;158
147;1;80;2011K1;178
147;1;80;2012K1;158
147;1;80;2013K1;151
147;1;80;2014K1;141
147;1;80;2015K1;169
147;1;80;2016K1;183
147;1;80;2017K1;166
147;1;80;2018K1;212
147;1;80;2019K1;195
147;1;80;2020K1;218
147;1;81;2008K1;150
147;1;81;2009K1;141
147;1;81;2010K1;145
147;1;81;2011K1;148
147;1;81;2012K1;159
147;1;81;2013K1;150
147;1;81;2014K1;138
147;1;81;2015K1;134
147;1;81;2016K1;159
147;1;81;2017K1;162
147;1;81;2018K1;155
147;1;81;2019K1;209
147;1;81;2020K1;185
147;1;82;2008K1;156
147;1;82;2009K1;136
147;1;82;2010K1;126
147;1;82;2011K1;136
147;1;82;2012K1;135
147;1;82;2013K1;141
147;1;82;2014K1;144
147;1;82;2015K1;133
147;1;82;2016K1;125
147;1;82;2017K1;148
147;1;82;2018K1;145
147;1;82;2019K1;143
147;1;82;2020K1;198
147;1;83;2008K1;168
147;1;83;2009K1;141
147;1;83;2010K1;122
147;1;83;2011K1;118
147;1;83;2012K1;131
147;1;83;2013K1;120
147;1;83;2014K1;135
147;1;83;2015K1;134
147;1;83;2016K1;122
147;1;83;2017K1;115
147;1;83;2018K1;141
147;1;83;2019K1;137
147;1;83;2020K1;141
147;1;84;2008K1;126
147;1;84;2009K1;147
147;1;84;2010K1;125
147;1;84;2011K1;114
147;1;84;2012K1;105
147;1;84;2013K1;115
147;1;84;2014K1;106
147;1;84;2015K1;121
147;1;84;2016K1;121
147;1;84;2017K1;114
147;1;84;2018K1;101
147;1;84;2019K1;133
147;1;84;2020K1;129
147;1;85;2008K1;121
147;1;85;2009K1;112
147;1;85;2010K1;128
147;1;85;2011K1;113
147;1;85;2012K1;99
147;1;85;2013K1;95
147;1;85;2014K1;98
147;1;85;2015K1;101
147;1;85;2016K1;105
147;1;85;2017K1;109
147;1;85;2018K1;94
147;1;85;2019K1;92
147;1;85;2020K1;123
147;1;86;2008K1;110
147;1;86;2009K1;107
147;1;86;2010K1;99
147;1;86;2011K1;103
147;1;86;2012K1;99
147;1;86;2013K1;83
147;1;86;2014K1;90
147;1;86;2015K1;92
147;1;86;2016K1;94
147;1;86;2017K1;90
147;1;86;2018K1;102
147;1;86;2019K1;88
147;1;86;2020K1;84
147;1;87;2008K1;98
147;1;87;2009K1;94
147;1;87;2010K1;85
147;1;87;2011K1;90
147;1;87;2012K1;84
147;1;87;2013K1;91
147;1;87;2014K1;72
147;1;87;2015K1;76
147;1;87;2016K1;86
147;1;87;2017K1;76
147;1;87;2018K1;82
147;1;87;2019K1;84
147;1;87;2020K1;79
147;1;88;2008K1;74
147;1;88;2009K1;80
147;1;88;2010K1;78
147;1;88;2011K1;67
147;1;88;2012K1;76
147;1;88;2013K1;71
147;1;88;2014K1;79
147;1;88;2015K1;54
147;1;88;2016K1;67
147;1;88;2017K1;70
147;1;88;2018K1;67
147;1;88;2019K1;69
147;1;88;2020K1;70
147;1;89;2008K1;67
147;1;89;2009K1;68
147;1;89;2010K1;63
147;1;89;2011K1;66
147;1;89;2012K1;54
147;1;89;2013K1;64
147;1;89;2014K1;60
147;1;89;2015K1;74
147;1;89;2016K1;49
147;1;89;2017K1;58
147;1;89;2018K1;53
147;1;89;2019K1;55
147;1;89;2020K1;54
147;1;90;2008K1;39
147;1;90;2009K1;53
147;1;90;2010K1;53
147;1;90;2011K1;52
147;1;90;2012K1;58
147;1;90;2013K1;50
147;1;90;2014K1;56
147;1;90;2015K1;49
147;1;90;2016K1;62
147;1;90;2017K1;39
147;1;90;2018K1;48
147;1;90;2019K1;46
147;1;90;2020K1;50
147;1;91;2008K1;38
147;1;91;2009K1;29
147;1;91;2010K1;40
147;1;91;2011K1;43
147;1;91;2012K1;39
147;1;91;2013K1;44
147;1;91;2014K1;43
147;1;91;2015K1;43
147;1;91;2016K1;42
147;1;91;2017K1;46
147;1;91;2018K1;34
147;1;91;2019K1;35
147;1;91;2020K1;39
147;1;92;2008K1;34
147;1;92;2009K1;32
147;1;92;2010K1;24
147;1;92;2011K1;25
147;1;92;2012K1;32
147;1;92;2013K1;32
147;1;92;2014K1;35
147;1;92;2015K1;35
147;1;92;2016K1;37
147;1;92;2017K1;37
147;1;92;2018K1;36
147;1;92;2019K1;33
147;1;92;2020K1;28
147;1;93;2008K1;27
147;1;93;2009K1;29
147;1;93;2010K1;21
147;1;93;2011K1;15
147;1;93;2012K1;20
147;1;93;2013K1;28
147;1;93;2014K1;20
147;1;93;2015K1;27
147;1;93;2016K1;25
147;1;93;2017K1;34
147;1;93;2018K1;32
147;1;93;2019K1;27
147;1;93;2020K1;22
147;1;94;2008K1;22
147;1;94;2009K1;17
147;1;94;2010K1;25
147;1;94;2011K1;15
147;1;94;2012K1;11
147;1;94;2013K1;14
147;1;94;2014K1;22
147;1;94;2015K1;15
147;1;94;2016K1;22
147;1;94;2017K1;17
147;1;94;2018K1;29
147;1;94;2019K1;26
147;1;94;2020K1;22
147;1;95;2008K1;10
147;1;95;2009K1;11
147;1;95;2010K1;12
147;1;95;2011K1;14
147;1;95;2012K1;13
147;1;95;2013K1;8
147;1;95;2014K1;10
147;1;95;2015K1;17
147;1;95;2016K1;14
147;1;95;2017K1;18
147;1;95;2018K1;9
147;1;95;2019K1;23
147;1;95;2020K1;21
147;1;96;2008K1;11
147;1;96;2009K1;6
147;1;96;2010K1;8
147;1;96;2011K1;8
147;1;96;2012K1;12
147;1;96;2013K1;13
147;1;96;2014K1;7
147;1;96;2015K1;7
147;1;96;2016K1;13
147;1;96;2017K1;11
147;1;96;2018K1;12
147;1;96;2019K1;5
147;1;96;2020K1;15
147;1;97;2008K1;7
147;1;97;2009K1;8
147;1;97;2010K1;5
147;1;97;2011K1;7
147;1;97;2012K1;6
147;1;97;2013K1;8
147;1;97;2014K1;7
147;1;97;2015K1;6
147;1;97;2016K1;6
147;1;97;2017K1;11
147;1;97;2018K1;6
147;1;97;2019K1;9
147;1;97;2020K1;3
147;1;98;2008K1;0
147;1;98;2009K1;5
147;1;98;2010K1;6
147;1;98;2011K1;3
147;1;98;2012K1;4
147;1;98;2013K1;4
147;1;98;2014K1;6
147;1;98;2015K1;5
147;1;98;2016K1;4
147;1;98;2017K1;4
147;1;98;2018K1;5
147;1;98;2019K1;4
147;1;98;2020K1;6
147;1;99;2008K1;3
147;1;99;2009K1;0
147;1;99;2010K1;3
147;1;99;2011K1;2
147;1;99;2012K1;1
147;1;99;2013K1;4
147;1;99;2014K1;4
147;1;99;2015K1;5
147;1;99;2016K1;5
147;1;99;2017K1;4
147;1;99;2018K1;3
147;1;99;2019K1;2
147;1;99;2020K1;3
147;1;100;2008K1;2
147;1;100;2009K1;1
147;1;100;2010K1;0
147;1;100;2011K1;2
147;1;100;2012K1;2
147;1;100;2013K1;1
147;1;100;2014K1;2
147;1;100;2015K1;2
147;1;100;2016K1;4
147;1;100;2017K1;3
147;1;100;2018K1;3
147;1;100;2019K1;3
147;1;100;2020K1;0
147;2;0;2008K1;754
147;2;0;2009K1;745
147;2;0;2010K1;741
147;2;0;2011K1;820
147;2;0;2012K1;744
147;2;0;2013K1;767
147;2;0;2014K1;737
147;2;0;2015K1;733
147;2;0;2016K1;722
147;2;0;2017K1;767
147;2;0;2018K1;703
147;2;0;2019K1;729
147;2;0;2020K1;715
147;2;1;2008K1;610
147;2;1;2009K1;685
147;2;1;2010K1;715
147;2;1;2011K1;683
147;2;1;2012K1;754
147;2;1;2013K1;694
147;2;1;2014K1;704
147;2;1;2015K1;682
147;2;1;2016K1;687
147;2;1;2017K1;666
147;2;1;2018K1;689
147;2;1;2019K1;643
147;2;1;2020K1;664
147;2;2;2008K1;528
147;2;2;2009K1;572
147;2;2;2010K1;631
147;2;2;2011K1;672
147;2;2;2012K1;645
147;2;2;2013K1;703
147;2;2;2014K1;627
147;2;2;2015K1;638
147;2;2;2016K1;632
147;2;2;2017K1;609
147;2;2;2018K1;582
147;2;2;2019K1;623
147;2;2;2020K1;580
147;2;3;2008K1;534
147;2;3;2009K1;495
147;2;3;2010K1;537
147;2;3;2011K1;575
147;2;3;2012K1;640
147;2;3;2013K1;602
147;2;3;2014K1;664
147;2;3;2015K1;570
147;2;3;2016K1;594
147;2;3;2017K1;573
147;2;3;2018K1;553
147;2;3;2019K1;533
147;2;3;2020K1;563
147;2;4;2008K1;463
147;2;4;2009K1;507
147;2;4;2010K1;488
147;2;4;2011K1;507
147;2;4;2012K1;544
147;2;4;2013K1;609
147;2;4;2014K1;573
147;2;4;2015K1;617
147;2;4;2016K1;546
147;2;4;2017K1;548
147;2;4;2018K1;522
147;2;4;2019K1;499
147;2;4;2020K1;498
147;2;5;2008K1;417
147;2;5;2009K1;450
147;2;5;2010K1;503
147;2;5;2011K1;464
147;2;5;2012K1;485
147;2;5;2013K1;523
147;2;5;2014K1;593
147;2;5;2015K1;549
147;2;5;2016K1;586
147;2;5;2017K1;521
147;2;5;2018K1;519
147;2;5;2019K1;494
147;2;5;2020K1;488
147;2;6;2008K1;420
147;2;6;2009K1;405
147;2;6;2010K1;437
147;2;6;2011K1;496
147;2;6;2012K1;445
147;2;6;2013K1;482
147;2;6;2014K1;498
147;2;6;2015K1;559
147;2;6;2016K1;528
147;2;6;2017K1;556
147;2;6;2018K1;482
147;2;6;2019K1;490
147;2;6;2020K1;446
147;2;7;2008K1;406
147;2;7;2009K1;420
147;2;7;2010K1;397
147;2;7;2011K1;428
147;2;7;2012K1;467
147;2;7;2013K1;435
147;2;7;2014K1;480
147;2;7;2015K1;490
147;2;7;2016K1;549
147;2;7;2017K1;511
147;2;7;2018K1;541
147;2;7;2019K1;468
147;2;7;2020K1;479
147;2;8;2008K1;378
147;2;8;2009K1;398
147;2;8;2010K1;427
147;2;8;2011K1;395
147;2;8;2012K1;422
147;2;8;2013K1;469
147;2;8;2014K1;431
147;2;8;2015K1;480
147;2;8;2016K1;479
147;2;8;2017K1;532
147;2;8;2018K1;489
147;2;8;2019K1;523
147;2;8;2020K1;455
147;2;9;2008K1;374
147;2;9;2009K1;378
147;2;9;2010K1;391
147;2;9;2011K1;419
147;2;9;2012K1;390
147;2;9;2013K1;420
147;2;9;2014K1;463
147;2;9;2015K1;424
147;2;9;2016K1;473
147;2;9;2017K1;464
147;2;9;2018K1;524
147;2;9;2019K1;487
147;2;9;2020K1;513
147;2;10;2008K1;336
147;2;10;2009K1;370
147;2;10;2010K1;380
147;2;10;2011K1;387
147;2;10;2012K1;407
147;2;10;2013K1;382
147;2;10;2014K1;416
147;2;10;2015K1;448
147;2;10;2016K1;410
147;2;10;2017K1;460
147;2;10;2018K1;455
147;2;10;2019K1;517
147;2;10;2020K1;476
147;2;11;2008K1;338
147;2;11;2009K1;333
147;2;11;2010K1;368
147;2;11;2011K1;378
147;2;11;2012K1;376
147;2;11;2013K1;407
147;2;11;2014K1;384
147;2;11;2015K1;412
147;2;11;2016K1;439
147;2;11;2017K1;409
147;2;11;2018K1;454
147;2;11;2019K1;446
147;2;11;2020K1;506
147;2;12;2008K1;376
147;2;12;2009K1;334
147;2;12;2010K1;334
147;2;12;2011K1;364
147;2;12;2012K1;374
147;2;12;2013K1;380
147;2;12;2014K1;417
147;2;12;2015K1;380
147;2;12;2016K1;411
147;2;12;2017K1;448
147;2;12;2018K1;400
147;2;12;2019K1;450
147;2;12;2020K1;442
147;2;13;2008K1;307
147;2;13;2009K1;377
147;2;13;2010K1;330
147;2;13;2011K1;335
147;2;13;2012K1;365
147;2;13;2013K1;374
147;2;13;2014K1;381
147;2;13;2015K1;422
147;2;13;2016K1;379
147;2;13;2017K1;408
147;2;13;2018K1;443
147;2;13;2019K1;401
147;2;13;2020K1;446
147;2;14;2008K1;311
147;2;14;2009K1;303
147;2;14;2010K1;366
147;2;14;2011K1;324
147;2;14;2012K1;331
147;2;14;2013K1;367
147;2;14;2014K1;366
147;2;14;2015K1;379
147;2;14;2016K1;422
147;2;14;2017K1;373
147;2;14;2018K1;402
147;2;14;2019K1;438
147;2;14;2020K1;402
147;2;15;2008K1;323
147;2;15;2009K1;314
147;2;15;2010K1;297
147;2;15;2011K1;360
147;2;15;2012K1;327
147;2;15;2013K1;334
147;2;15;2014K1;369
147;2;15;2015K1;380
147;2;15;2016K1;386
147;2;15;2017K1;427
147;2;15;2018K1;383
147;2;15;2019K1;406
147;2;15;2020K1;444
147;2;16;2008K1;337
147;2;16;2009K1;340
147;2;16;2010K1;309
147;2;16;2011K1;308
147;2;16;2012K1;365
147;2;16;2013K1;331
147;2;16;2014K1;352
147;2;16;2015K1;374
147;2;16;2016K1;387
147;2;16;2017K1;399
147;2;16;2018K1;440
147;2;16;2019K1;394
147;2;16;2020K1;413
147;2;17;2008K1;294
147;2;17;2009K1;341
147;2;17;2010K1;334
147;2;17;2011K1;323
147;2;17;2012K1;306
147;2;17;2013K1;395
147;2;17;2014K1;353
147;2;17;2015K1;357
147;2;17;2016K1;380
147;2;17;2017K1;391
147;2;17;2018K1;398
147;2;17;2019K1;451
147;2;17;2020K1;395
147;2;18;2008K1;329
147;2;18;2009K1;305
147;2;18;2010K1;346
147;2;18;2011K1;353
147;2;18;2012K1;340
147;2;18;2013K1;341
147;2;18;2014K1;422
147;2;18;2015K1;397
147;2;18;2016K1;405
147;2;18;2017K1;405
147;2;18;2018K1;441
147;2;18;2019K1;410
147;2;18;2020K1;462
147;2;19;2008K1;390
147;2;19;2009K1;393
147;2;19;2010K1;432
147;2;19;2011K1;436
147;2;19;2012K1;415
147;2;19;2013K1;427
147;2;19;2014K1;430
147;2;19;2015K1;502
147;2;19;2016K1;463
147;2;19;2017K1;452
147;2;19;2018K1;479
147;2;19;2019K1;468
147;2;19;2020K1;457
147;2;20;2008K1;595
147;2;20;2009K1;600
147;2;20;2010K1;653
147;2;20;2011K1;714
147;2;20;2012K1;671
147;2;20;2013K1;656
147;2;20;2014K1;625
147;2;20;2015K1;657
147;2;20;2016K1;761
147;2;20;2017K1;687
147;2;20;2018K1;652
147;2;20;2019K1;633
147;2;20;2020K1;654
147;2;21;2008K1;771
147;2;21;2009K1;753
147;2;21;2010K1;839
147;2;21;2011K1;892
147;2;21;2012K1;963
147;2;21;2013K1;927
147;2;21;2014K1;940
147;2;21;2015K1;851
147;2;21;2016K1;884
147;2;21;2017K1;952
