TID,CIVILSTAND,KØN,OMRÅDE,INDHOLD
2021K2,Enke/enkemand,Mænd,Hele landet,70503
2021K2,Enke/enkemand,Mænd,Region Hovedstaden,17459
2021K2,Enke/enkemand,Mænd,København,3101
2021K2,Enke/enkemand,Mænd,Frederiksberg,847
2021K2,Enke/enkemand,Mænd,Dragør,229
2021K2,Enke/enkemand,Mænd,Tårnby,533
2021K2,Enke/enkemand,Mænd,Albertslund,302
2021K2,Enke/enkemand,Mænd,Ballerup,666
2021K2,Enke/enkemand,Mænd,Brøndby,457
2021K2,Enke/enkemand,Mænd,Gentofte,659
2021K2,Enke/enkemand,Mænd,Gladsaxe,648
2021K2,Enke/enkemand,Mænd,Glostrup,241
2021K2,Enke/enkemand,Mænd,Herlev,368
2021K2,Enke/enkemand,Mænd,Hvidovre,580
2021K2,Enke/enkemand,Mænd,Høje-Taastrup,558
2021K2,Enke/enkemand,Mænd,Ishøj,242
2021K2,Enke/enkemand,Mænd,Lyngby-Taarbæk,572
2021K2,Enke/enkemand,Mænd,Rødovre,454
2021K2,Enke/enkemand,Mænd,Vallensbæk,171
2021K2,Enke/enkemand,Mænd,Allerød,303
2021K2,Enke/enkemand,Mænd,Egedal,510
2021K2,Enke/enkemand,Mænd,Fredensborg,458
2021K2,Enke/enkemand,Mænd,Frederikssund,706
2021K2,Enke/enkemand,Mænd,Furesø,501
2021K2,Enke/enkemand,Mænd,Gribskov,690
2021K2,Enke/enkemand,Mænd,Halsnæs,524
2021K2,Enke/enkemand,Mænd,Helsingør,827
2021K2,Enke/enkemand,Mænd,Hillerød,579
2021K2,Enke/enkemand,Mænd,Hørsholm,335
2021K2,Enke/enkemand,Mænd,Rudersdal,710
2021K2,Enke/enkemand,Mænd,Bornholm,686
2021K2,Enke/enkemand,Mænd,Christiansø,2
2021K2,Enke/enkemand,Mænd,Region Sjælland,12471
2021K2,Enke/enkemand,Mænd,Greve,675
2021K2,Enke/enkemand,Mænd,Køge,817
2021K2,Enke/enkemand,Mænd,Lejre,396
2021K2,Enke/enkemand,Mænd,Roskilde,1021
2021K2,Enke/enkemand,Mænd,Solrød,272
2021K2,Enke/enkemand,Mænd,Faxe,568
2021K2,Enke/enkemand,Mænd,Guldborgsund,1102
2021K2,Enke/enkemand,Mænd,Holbæk,943
2021K2,Enke/enkemand,Mænd,Kalundborg,805
2021K2,Enke/enkemand,Mænd,Lolland,836
2021K2,Enke/enkemand,Mænd,Næstved,1139
2021K2,Enke/enkemand,Mænd,Odsherred,640
2021K2,Enke/enkemand,Mænd,Ringsted,431
2021K2,Enke/enkemand,Mænd,Slagelse,1122
2021K2,Enke/enkemand,Mænd,Sorø,437
2021K2,Enke/enkemand,Mænd,Stevns,394
2021K2,Enke/enkemand,Mænd,Vordingborg,873
2021K2,Enke/enkemand,Mænd,Region Syddanmark,16416
2021K2,Enke/enkemand,Mænd,Assens,611
2021K2,Enke/enkemand,Mænd,Faaborg-Midtfyn,819
2021K2,Enke/enkemand,Mænd,Kerteminde,407
2021K2,Enke/enkemand,Mænd,Langeland,268
2021K2,Enke/enkemand,Mænd,Middelfart,637
2021K2,Enke/enkemand,Mænd,Nordfyns,459
2021K2,Enke/enkemand,Mænd,Nyborg,506
2021K2,Enke/enkemand,Mænd,Odense,2090
2021K2,Enke/enkemand,Mænd,Svendborg,856
2021K2,Enke/enkemand,Mænd,Ærø,123
2021K2,Enke/enkemand,Mænd,Billund,374
2021K2,Enke/enkemand,Mænd,Esbjerg,1453
2021K2,Enke/enkemand,Mænd,Fanø,77
2021K2,Enke/enkemand,Mænd,Fredericia,662
2021K2,Enke/enkemand,Mænd,Haderslev,793
2021K2,Enke/enkemand,Mænd,Kolding,1107
2021K2,Enke/enkemand,Mænd,Sønderborg,1080
2021K2,Enke/enkemand,Mænd,Tønder,557
2021K2,Enke/enkemand,Mænd,Varde,739
2021K2,Enke/enkemand,Mænd,Vejen,587
2021K2,Enke/enkemand,Mænd,Vejle,1322
2021K2,Enke/enkemand,Mænd,Aabenraa,889
2021K2,Enke/enkemand,Mænd,Region Midtjylland,15689
2021K2,Enke/enkemand,Mænd,Favrskov,563
2021K2,Enke/enkemand,Mænd,Hedensted,618
2021K2,Enke/enkemand,Mænd,Horsens,1043
2021K2,Enke/enkemand,Mænd,Norddjurs,631
2021K2,Enke/enkemand,Mænd,Odder,311
2021K2,Enke/enkemand,Mænd,Randers,1327
2021K2,Enke/enkemand,Mænd,Samsø,85
2021K2,Enke/enkemand,Mænd,Silkeborg,1145
2021K2,Enke/enkemand,Mænd,Skanderborg,656
2021K2,Enke/enkemand,Mænd,Syddjurs,686
2021K2,Enke/enkemand,Mænd,Aarhus,2772
2021K2,Enke/enkemand,Mænd,Herning,1144
2021K2,Enke/enkemand,Mænd,Holstebro,744
2021K2,Enke/enkemand,Mænd,Ikast-Brande,517
2021K2,Enke/enkemand,Mænd,Lemvig,354
2021K2,Enke/enkemand,Mænd,Ringkøbing-Skjern,783
2021K2,Enke/enkemand,Mænd,Skive,739
2021K2,Enke/enkemand,Mænd,Struer,351
2021K2,Enke/enkemand,Mænd,Viborg,1220
2021K2,Enke/enkemand,Mænd,Region Nordjylland,8468
2021K2,Enke/enkemand,Mænd,Brønderslev,565
2021K2,Enke/enkemand,Mænd,Frederikshavn,1071
2021K2,Enke/enkemand,Mænd,Hjørring,984
2021K2,Enke/enkemand,Mænd,Jammerbugt,641
2021K2,Enke/enkemand,Mænd,Læsø,57
2021K2,Enke/enkemand,Mænd,Mariagerfjord,644
2021K2,Enke/enkemand,Mænd,Morsø,356
2021K2,Enke/enkemand,Mænd,Rebild,378
2021K2,Enke/enkemand,Mænd,Thisted,689
2021K2,Enke/enkemand,Mænd,Vesthimmerlands,601
2021K2,Enke/enkemand,Mænd,Aalborg,2482
2021K2,Enke/enkemand,Kvinder,Hele landet,216797
2021K2,Enke/enkemand,Kvinder,Region Hovedstaden,58547
2021K2,Enke/enkemand,Kvinder,København,11262
2021K2,Enke/enkemand,Kvinder,Frederiksberg,3290
2021K2,Enke/enkemand,Kvinder,Dragør,642
2021K2,Enke/enkemand,Kvinder,Tårnby,1658
2021K2,Enke/enkemand,Kvinder,Albertslund,857
2021K2,Enke/enkemand,Kvinder,Ballerup,2087
2021K2,Enke/enkemand,Kvinder,Brøndby,1429
2021K2,Enke/enkemand,Kvinder,Gentofte,2710
2021K2,Enke/enkemand,Kvinder,Gladsaxe,2289
2021K2,Enke/enkemand,Kvinder,Glostrup,942
2021K2,Enke/enkemand,Kvinder,Herlev,1182
2021K2,Enke/enkemand,Kvinder,Hvidovre,1873
2021K2,Enke/enkemand,Kvinder,Høje-Taastrup,1739
2021K2,Enke/enkemand,Kvinder,Ishøj,737
2021K2,Enke/enkemand,Kvinder,Lyngby-Taarbæk,2126
2021K2,Enke/enkemand,Kvinder,Rødovre,1588
2021K2,Enke/enkemand,Kvinder,Vallensbæk,544
2021K2,Enke/enkemand,Kvinder,Allerød,928
2021K2,Enke/enkemand,Kvinder,Egedal,1458
2021K2,Enke/enkemand,Kvinder,Fredensborg,1563
2021K2,Enke/enkemand,Kvinder,Frederikssund,2108
2021K2,Enke/enkemand,Kvinder,Furesø,1682
2021K2,Enke/enkemand,Kvinder,Gribskov,1829
2021K2,Enke/enkemand,Kvinder,Halsnæs,1495
2021K2,Enke/enkemand,Kvinder,Helsingør,2715
2021K2,Enke/enkemand,Kvinder,Hillerød,1868
2021K2,Enke/enkemand,Kvinder,Hørsholm,1320
2021K2,Enke/enkemand,Kvinder,Rudersdal,2479
2021K2,Enke/enkemand,Kvinder,Bornholm,2142
2021K2,Enke/enkemand,Kvinder,Christiansø,5
2021K2,Enke/enkemand,Kvinder,Region Sjælland,36286
2021K2,Enke/enkemand,Kvinder,Greve,1920
2021K2,Enke/enkemand,Kvinder,Køge,2332
2021K2,Enke/enkemand,Kvinder,Lejre,1058
2021K2,Enke/enkemand,Kvinder,Roskilde,3210
2021K2,Enke/enkemand,Kvinder,Solrød,782
2021K2,Enke/enkemand,Kvinder,Faxe,1543
2021K2,Enke/enkemand,Kvinder,Guldborgsund,3239
2021K2,Enke/enkemand,Kvinder,Holbæk,2911
2021K2,Enke/enkemand,Kvinder,Kalundborg,2261
2021K2,Enke/enkemand,Kvinder,Lolland,2438
2021K2,Enke/enkemand,Kvinder,Næstved,3497
2021K2,Enke/enkemand,Kvinder,Odsherred,1768
2021K2,Enke/enkemand,Kvinder,Ringsted,1227
2021K2,Enke/enkemand,Kvinder,Slagelse,3453
2021K2,Enke/enkemand,Kvinder,Sorø,1289
2021K2,Enke/enkemand,Kvinder,Stevns,1026
2021K2,Enke/enkemand,Kvinder,Vordingborg,2332
2021K2,Enke/enkemand,Kvinder,Region Syddanmark,50231
2021K2,Enke/enkemand,Kvinder,Assens,1773
2021K2,Enke/enkemand,Kvinder,Faaborg-Midtfyn,2329
2021K2,Enke/enkemand,Kvinder,Kerteminde,1231
2021K2,Enke/enkemand,Kvinder,Langeland,808
2021K2,Enke/enkemand,Kvinder,Middelfart,1640
2021K2,Enke/enkemand,Kvinder,Nordfyns,1294
2021K2,Enke/enkemand,Kvinder,Nyborg,1514
2021K2,Enke/enkemand,Kvinder,Odense,6917
2021K2,Enke/enkemand,Kvinder,Svendborg,2576
2021K2,Enke/enkemand,Kvinder,Ærø,433
2021K2,Enke/enkemand,Kvinder,Billund,1159
2021K2,Enke/enkemand,Kvinder,Esbjerg,4458
2021K2,Enke/enkemand,Kvinder,Fanø,189
2021K2,Enke/enkemand,Kvinder,Fredericia,2066
2021K2,Enke/enkemand,Kvinder,Haderslev,2485
2021K2,Enke/enkemand,Kvinder,Kolding,3269
2021K2,Enke/enkemand,Kvinder,Sønderborg,3533
2021K2,Enke/enkemand,Kvinder,Tønder,1807
2021K2,Enke/enkemand,Kvinder,Varde,2169
2021K2,Enke/enkemand,Kvinder,Vejen,1800
2021K2,Enke/enkemand,Kvinder,Vejle,4122
2021K2,Enke/enkemand,Kvinder,Aabenraa,2659
2021K2,Enke/enkemand,Kvinder,Region Midtjylland,47031
2021K2,Enke/enkemand,Kvinder,Favrskov,1675
2021K2,Enke/enkemand,Kvinder,Hedensted,1830
2021K2,Enke/enkemand,Kvinder,Horsens,3177
2021K2,Enke/enkemand,Kvinder,Norddjurs,1797
2021K2,Enke/enkemand,Kvinder,Odder,977
2021K2,Enke/enkemand,Kvinder,Randers,3893
2021K2,Enke/enkemand,Kvinder,Samsø,259
2021K2,Enke/enkemand,Kvinder,Silkeborg,3360
2021K2,Enke/enkemand,Kvinder,Skanderborg,1912
2021K2,Enke/enkemand,Kvinder,Syddjurs,1815
2021K2,Enke/enkemand,Kvinder,Aarhus,8942
2021K2,Enke/enkemand,Kvinder,Herning,3340
2021K2,Enke/enkemand,Kvinder,Holstebro,2242
2021K2,Enke/enkemand,Kvinder,Ikast-Brande,1557
2021K2,Enke/enkemand,Kvinder,Lemvig,987
2021K2,Enke/enkemand,Kvinder,Ringkøbing-Skjern,2498
2021K2,Enke/enkemand,Kvinder,Skive,2052
2021K2,Enke/enkemand,Kvinder,Struer,1012
2021K2,Enke/enkemand,Kvinder,Viborg,3706
2021K2,Enke/enkemand,Kvinder,Region Nordjylland,24702
2021K2,Enke/enkemand,Kvinder,Brønderslev,1589
2021K2,Enke/enkemand,Kvinder,Frederikshavn,3108
2021K2,Enke/enkemand,Kvinder,Hjørring,2956
2021K2,Enke/enkemand,Kvinder,Jammerbugt,1748
2021K2,Enke/enkemand,Kvinder,Læsø,145
2021K2,Enke/enkemand,Kvinder,Mariagerfjord,1831
2021K2,Enke/enkemand,Kvinder,Morsø,1057
2021K2,Enke/enkemand,Kvinder,Rebild,1161
2021K2,Enke/enkemand,Kvinder,Thisted,2106
2021K2,Enke/enkemand,Kvinder,Vesthimmerlands,1710
2021K2,Enke/enkemand,Kvinder,Aalborg,7291
2021K2,Fraskilt,I alt,Hele landet,558076
2021K2,Fraskilt,I alt,Region Hovedstaden,178459
2021K2,Fraskilt,I alt,København,55394
2021K2,Fraskilt,I alt,Frederiksberg,10151
2021K2,Fraskilt,I alt,Dragør,1259
2021K2,Fraskilt,I alt,Tårnby,4147
2021K2,Fraskilt,I alt,Albertslund,2751
2021K2,Fraskilt,I alt,Ballerup,5097
2021K2,Fraskilt,I alt,Brøndby,3750
2021K2,Fraskilt,I alt,Gentofte,7421
2021K2,Fraskilt,I alt,Gladsaxe,6951
2021K2,Fraskilt,I alt,Glostrup,2448
2021K2,Fraskilt,I alt,Herlev,3085
2021K2,Fraskilt,I alt,Hvidovre,5255
2021K2,Fraskilt,I alt,Høje-Taastrup,4947
2021K2,Fraskilt,I alt,Ishøj,2340
2021K2,Fraskilt,I alt,Lyngby-Taarbæk,5429
2021K2,Fraskilt,I alt,Rødovre,4287
2021K2,Fraskilt,I alt,Vallensbæk,1288
2021K2,Fraskilt,I alt,Allerød,2016
2021K2,Fraskilt,I alt,Egedal,3526
2021K2,Fraskilt,I alt,Fredensborg,4242
2021K2,Fraskilt,I alt,Frederikssund,5115
2021K2,Fraskilt,I alt,Furesø,3545
2021K2,Fraskilt,I alt,Gribskov,4770
2021K2,Fraskilt,I alt,Halsnæs,3808
2021K2,Fraskilt,I alt,Helsingør,7688
2021K2,Fraskilt,I alt,Hillerød,4968
2021K2,Fraskilt,I alt,Hørsholm,2810
2021K2,Fraskilt,I alt,Rudersdal,5193
2021K2,Fraskilt,I alt,Bornholm,4774
2021K2,Fraskilt,I alt,Christiansø,4
2021K2,Fraskilt,I alt,Region Sjælland,92652
2021K2,Fraskilt,I alt,Greve,4949
2021K2,Fraskilt,I alt,Køge,6446
2021K2,Fraskilt,I alt,Lejre,2565
2021K2,Fraskilt,I alt,Roskilde,8484
2021K2,Fraskilt,I alt,Solrød,2131
2021K2,Fraskilt,I alt,Faxe,4091
2021K2,Fraskilt,I alt,Guldborgsund,7549
2021K2,Fraskilt,I alt,Holbæk,7845
2021K2,Fraskilt,I alt,Kalundborg,5776
2021K2,Fraskilt,I alt,Lolland,5128
2021K2,Fraskilt,I alt,Næstved,9633
2021K2,Fraskilt,I alt,Odsherred,4135
2021K2,Fraskilt,I alt,Ringsted,3568
2021K2,Fraskilt,I alt,Slagelse,8890
2021K2,Fraskilt,I alt,Sorø,3285
2021K2,Fraskilt,I alt,Stevns,2506
2021K2,Fraskilt,I alt,Vordingborg,5671
2021K2,Fraskilt,I alt,Region Syddanmark,118358
2021K2,Fraskilt,I alt,Assens,4143
2021K2,Fraskilt,I alt,Faaborg-Midtfyn,5185
2021K2,Fraskilt,I alt,Kerteminde,2383
2021K2,Fraskilt,I alt,Langeland,1557
2021K2,Fraskilt,I alt,Middelfart,4005
2021K2,Fraskilt,I alt,Nordfyns,2791
2021K2,Fraskilt,I alt,Nyborg,3435
2021K2,Fraskilt,I alt,Odense,18241
2021K2,Fraskilt,I alt,Svendborg,6393
2021K2,Fraskilt,I alt,Ærø,700
2021K2,Fraskilt,I alt,Billund,2270
2021K2,Fraskilt,I alt,Esbjerg,11168
2021K2,Fraskilt,I alt,Fanø,406
2021K2,Fraskilt,I alt,Fredericia,5610
2021K2,Fraskilt,I alt,Haderslev,5601
2021K2,Fraskilt,I alt,Kolding,8804
2021K2,Fraskilt,I alt,Sønderborg,7227
2021K2,Fraskilt,I alt,Tønder,3628
2021K2,Fraskilt,I alt,Varde,4114
2021K2,Fraskilt,I alt,Vejen,3737
2021K2,Fraskilt,I alt,Vejle,10961
2021K2,Fraskilt,I alt,Aabenraa,5999
2021K2,Fraskilt,I alt,Region Midtjylland,115607
2021K2,Fraskilt,I alt,Favrskov,3801
2021K2,Fraskilt,I alt,Hedensted,4058
2021K2,Fraskilt,I alt,Horsens,8704
2021K2,Fraskilt,I alt,Norddjurs,3932
2021K2,Fraskilt,I alt,Odder,2266
2021K2,Fraskilt,I alt,Randers,9811
2021K2,Fraskilt,I alt,Samsø,456
2021K2,Fraskilt,I alt,Silkeborg,8970
2021K2,Fraskilt,I alt,Skanderborg,4935
2021K2,Fraskilt,I alt,Syddjurs,4346
2021K2,Fraskilt,I alt,Aarhus,27169
2021K2,Fraskilt,I alt,Herning,7329
2021K2,Fraskilt,I alt,Holstebro,4906
2021K2,Fraskilt,I alt,Ikast-Brande,3705
2021K2,Fraskilt,I alt,Lemvig,1652
2021K2,Fraskilt,I alt,Ringkøbing-Skjern,4536
2021K2,Fraskilt,I alt,Skive,4308
2021K2,Fraskilt,I alt,Struer,2001
2021K2,Fraskilt,I alt,Viborg,8722
2021K2,Fraskilt,I alt,Region Nordjylland,53000
2021K2,Fraskilt,I alt,Brønderslev,3163
2021K2,Fraskilt,I alt,Frederikshavn,6032
2021K2,Fraskilt,I alt,Hjørring,6382
2021K2,Fraskilt,I alt,Jammerbugt,3308
2021K2,Fraskilt,I alt,Læsø,217
2021K2,Fraskilt,I alt,Mariagerfjord,4049
2021K2,Fraskilt,I alt,Morsø,1898
2021K2,Fraskilt,I alt,Rebild,2439
2021K2,Fraskilt,I alt,Thisted,3843
2021K2,Fraskilt,I alt,Vesthimmerlands,3480
2021K2,Fraskilt,I alt,Aalborg,18189
2021K2,Fraskilt,Mænd,Hele landet,242313
2021K2,Fraskilt,Mænd,Region Hovedstaden,73129
2021K2,Fraskilt,Mænd,København,23166
2021K2,Fraskilt,Mænd,Frederiksberg,3700
2021K2,Fraskilt,Mænd,Dragør,536
2021K2,Fraskilt,Mænd,Tårnby,1754
2021K2,Fraskilt,Mænd,Albertslund,1095
2021K2,Fraskilt,Mænd,Ballerup,2041
2021K2,Fraskilt,Mænd,Brøndby,1568
2021K2,Fraskilt,Mænd,Gentofte,2765
2021K2,Fraskilt,Mænd,Gladsaxe,2821
2021K2,Fraskilt,Mænd,Glostrup,1023
2021K2,Fraskilt,Mænd,Herlev,1201
2021K2,Fraskilt,Mænd,Hvidovre,2167
2021K2,Fraskilt,Mænd,Høje-Taastrup,2129
2021K2,Fraskilt,Mænd,Ishøj,995
2021K2,Fraskilt,Mænd,Lyngby-Taarbæk,2008
2021K2,Fraskilt,Mænd,Rødovre,1699
2021K2,Fraskilt,Mænd,Vallensbæk,553
2021K2,Fraskilt,Mænd,Allerød,832
2021K2,Fraskilt,Mænd,Egedal,1516
2021K2,Fraskilt,Mænd,Fredensborg,1674
2021K2,Fraskilt,Mænd,Frederikssund,2220
2021K2,Fraskilt,Mænd,Furesø,1384
2021K2,Fraskilt,Mænd,Gribskov,2152
2021K2,Fraskilt,Mænd,Halsnæs,1734
2021K2,Fraskilt,Mænd,Helsingør,3150
2021K2,Fraskilt,Mænd,Hillerød,1999
2021K2,Fraskilt,Mænd,Hørsholm,1070
2021K2,Fraskilt,Mænd,Rudersdal,2014
2021K2,Fraskilt,Mænd,Bornholm,2161
2021K2,Fraskilt,Mænd,Christiansø,2
2021K2,Fraskilt,Mænd,Region Sjælland,41115
2021K2,Fraskilt,Mænd,Greve,2038
2021K2,Fraskilt,Mænd,Køge,2700
2021K2,Fraskilt,Mænd,Lejre,1190
2021K2,Fraskilt,Mænd,Roskilde,3427
2021K2,Fraskilt,Mænd,Solrød,884
2021K2,Fraskilt,Mænd,Faxe,1861
2021K2,Fraskilt,Mænd,Guldborgsund,3513
2021K2,Fraskilt,Mænd,Holbæk,3395
2021K2,Fraskilt,Mænd,Kalundborg,2668
2021K2,Fraskilt,Mænd,Lolland,2499
2021K2,Fraskilt,Mænd,Næstved,4217
2021K2,Fraskilt,Mænd,Odsherred,1946
2021K2,Fraskilt,Mænd,Ringsted,1523
2021K2,Fraskilt,Mænd,Slagelse,3936
2021K2,Fraskilt,Mænd,Sorø,1497
2021K2,Fraskilt,Mænd,Stevns,1231
2021K2,Fraskilt,Mænd,Vordingborg,2590
2021K2,Fraskilt,Mænd,Region Syddanmark,52910
2021K2,Fraskilt,Mænd,Assens,1916
2021K2,Fraskilt,Mænd,Faaborg-Midtfyn,2412
2021K2,Fraskilt,Mænd,Kerteminde,1072
2021K2,Fraskilt,Mænd,Langeland,752
2021K2,Fraskilt,Mænd,Middelfart,1822
2021K2,Fraskilt,Mænd,Nordfyns,1329
2021K2,Fraskilt,Mænd,Nyborg,1545
2021K2,Fraskilt,Mænd,Odense,7523
2021K2,Fraskilt,Mænd,Svendborg,2787
2021K2,Fraskilt,Mænd,Ærø,323
2021K2,Fraskilt,Mænd,Billund,1023
2021K2,Fraskilt,Mænd,Esbjerg,4948
2021K2,Fraskilt,Mænd,Fanø,182
2021K2,Fraskilt,Mænd,Fredericia,2518
2021K2,Fraskilt,Mænd,Haderslev,2600
2021K2,Fraskilt,Mænd,Kolding,3905
2021K2,Fraskilt,Mænd,Sønderborg,3219
2021K2,Fraskilt,Mænd,Tønder,1667
2021K2,Fraskilt,Mænd,Varde,1962
2021K2,Fraskilt,Mænd,Vejen,1772
2021K2,Fraskilt,Mænd,Vejle,4857
2021K2,Fraskilt,Mænd,Aabenraa,2776
2021K2,Fraskilt,Mænd,Region Midtjylland,51136
2021K2,Fraskilt,Mænd,Favrskov,1735
2021K2,Fraskilt,Mænd,Hedensted,1945
2021K2,Fraskilt,Mænd,Horsens,3798
2021K2,Fraskilt,Mænd,Norddjurs,1883
2021K2,Fraskilt,Mænd,Odder,994
2021K2,Fraskilt,Mænd,Randers,4369
2021K2,Fraskilt,Mænd,Samsø,214
2021K2,Fraskilt,Mænd,Silkeborg,3943
2021K2,Fraskilt,Mænd,Skanderborg,2147
2021K2,Fraskilt,Mænd,Syddjurs,2074
2021K2,Fraskilt,Mænd,Aarhus,11058
2021K2,Fraskilt,Mænd,Herning,3296
2021K2,Fraskilt,Mænd,Holstebro,2178
2021K2,Fraskilt,Mænd,Ikast-Brande,1742
2021K2,Fraskilt,Mænd,Lemvig,828
2021K2,Fraskilt,Mænd,Ringkøbing-Skjern,2138
2021K2,Fraskilt,Mænd,Skive,2002
2021K2,Fraskilt,Mænd,Struer,922
2021K2,Fraskilt,Mænd,Viborg,3870
2021K2,Fraskilt,Mænd,Region Nordjylland,24023
2021K2,Fraskilt,Mænd,Brønderslev,1469
2021K2,Fraskilt,Mænd,Frederikshavn,2777
2021K2,Fraskilt,Mænd,Hjørring,2881
2021K2,Fraskilt,Mænd,Jammerbugt,1544
2021K2,Fraskilt,Mænd,Læsø,97
2021K2,Fraskilt,Mænd,Mariagerfjord,1926
2021K2,Fraskilt,Mænd,Morsø,918
2021K2,Fraskilt,Mænd,Rebild,1180
2021K2,Fraskilt,Mænd,Thisted,1839
2021K2,Fraskilt,Mænd,Vesthimmerlands,1628
2021K2,Fraskilt,Mænd,Aalborg,7764
2021K2,Fraskilt,Kvinder,Hele landet,315763
2021K2,Fraskilt,Kvinder,Region Hovedstaden,105330
2021K2,Fraskilt,Kvinder,København,32228
2021K2,Fraskilt,Kvinder,Frederiksberg,6451
2021K2,Fraskilt,Kvinder,Dragør,723
2021K2,Fraskilt,Kvinder,Tårnby,2393
2021K2,Fraskilt,Kvinder,Albertslund,1656
2021K2,Fraskilt,Kvinder,Ballerup,3056
2021K2,Fraskilt,Kvinder,Brøndby,2182
2021K2,Fraskilt,Kvinder,Gentofte,4656
2021K2,Fraskilt,Kvinder,Gladsaxe,4130
2021K2,Fraskilt,Kvinder,Glostrup,1425
2021K2,Fraskilt,Kvinder,Herlev,1884
2021K2,Fraskilt,Kvinder,Hvidovre,3088
2021K2,Fraskilt,Kvinder,Høje-Taastrup,2818
2021K2,Fraskilt,Kvinder,Ishøj,1345
2021K2,Fraskilt,Kvinder,Lyngby-Taarbæk,3421
2021K2,Fraskilt,Kvinder,Rødovre,2588
2021K2,Fraskilt,Kvinder,Vallensbæk,735
2021K2,Fraskilt,Kvinder,Allerød,1184
2021K2,Fraskilt,Kvinder,Egedal,2010
2021K2,Fraskilt,Kvinder,Fredensborg,2568
2021K2,Fraskilt,Kvinder,Frederikssund,2895
2021K2,Fraskilt,Kvinder,Furesø,2161
2021K2,Fraskilt,Kvinder,Gribskov,2618
2021K2,Fraskilt,Kvinder,Halsnæs,2074
2021K2,Fraskilt,Kvinder,Helsingør,4538
2021K2,Fraskilt,Kvinder,Hillerød,2969
2021K2,Fraskilt,Kvinder,Hørsholm,1740
2021K2,Fraskilt,Kvinder,Rudersdal,3179
2021K2,Fraskilt,Kvinder,Bornholm,2613
2021K2,Fraskilt,Kvinder,Christiansø,2
2021K2,Fraskilt,Kvinder,Region Sjælland,51537
2021K2,Fraskilt,Kvinder,Greve,2911
2021K2,Fraskilt,Kvinder,Køge,3746
2021K2,Fraskilt,Kvinder,Lejre,1375
2021K2,Fraskilt,Kvinder,Roskilde,5057
2021K2,Fraskilt,Kvinder,Solrød,1247
2021K2,Fraskilt,Kvinder,Faxe,2230
2021K2,Fraskilt,Kvinder,Guldborgsund,4036
2021K2,Fraskilt,Kvinder,Holbæk,4450
2021K2,Fraskilt,Kvinder,Kalundborg,3108
2021K2,Fraskilt,Kvinder,Lolland,2629
2021K2,Fraskilt,Kvinder,Næstved,5416
2021K2,Fraskilt,Kvinder,Odsherred,2189
2021K2,Fraskilt,Kvinder,Ringsted,2045
2021K2,Fraskilt,Kvinder,Slagelse,4954
2021K2,Fraskilt,Kvinder,Sorø,1788
2021K2,Fraskilt,Kvinder,Stevns,1275
2021K2,Fraskilt,Kvinder,Vordingborg,3081
2021K2,Fraskilt,Kvinder,Region Syddanmark,65448
2021K2,Fraskilt,Kvinder,Assens,2227
2021K2,Fraskilt,Kvinder,Faaborg-Midtfyn,2773
2021K2,Fraskilt,Kvinder,Kerteminde,1311
2021K2,Fraskilt,Kvinder,Langeland,805
2021K2,Fraskilt,Kvinder,Middelfart,2183
2021K2,Fraskilt,Kvinder,Nordfyns,1462
2021K2,Fraskilt,Kvinder,Nyborg,1890
2021K2,Fraskilt,Kvinder,Odense,10718
2021K2,Fraskilt,Kvinder,Svendborg,3606
2021K2,Fraskilt,Kvinder,Ærø,377
2021K2,Fraskilt,Kvinder,Billund,1247
2021K2,Fraskilt,Kvinder,Esbjerg,6220
2021K2,Fraskilt,Kvinder,Fanø,224
2021K2,Fraskilt,Kvinder,Fredericia,3092
2021K2,Fraskilt,Kvinder,Haderslev,3001
2021K2,Fraskilt,Kvinder,Kolding,4899
2021K2,Fraskilt,Kvinder,Sønderborg,4008
2021K2,Fraskilt,Kvinder,Tønder,1961
2021K2,Fraskilt,Kvinder,Varde,2152
2021K2,Fraskilt,Kvinder,Vejen,1965
2021K2,Fraskilt,Kvinder,Vejle,6104
2021K2,Fraskilt,Kvinder,Aabenraa,3223
2021K2,Fraskilt,Kvinder,Region Midtjylland,64471
2021K2,Fraskilt,Kvinder,Favrskov,2066
2021K2,Fraskilt,Kvinder,Hedensted,2113
2021K2,Fraskilt,Kvinder,Horsens,4906
2021K2,Fraskilt,Kvinder,Norddjurs,2049
2021K2,Fraskilt,Kvinder,Odder,1272
2021K2,Fraskilt,Kvinder,Randers,5442
2021K2,Fraskilt,Kvinder,Samsø,242
2021K2,Fraskilt,Kvinder,Silkeborg,5027
2021K2,Fraskilt,Kvinder,Skanderborg,2788
2021K2,Fraskilt,Kvinder,Syddjurs,2272
2021K2,Fraskilt,Kvinder,Aarhus,16111
2021K2,Fraskilt,Kvinder,Herning,4033
2021K2,Fraskilt,Kvinder,Holstebro,2728
2021K2,Fraskilt,Kvinder,Ikast-Brande,1963
2021K2,Fraskilt,Kvinder,Lemvig,824
2021K2,Fraskilt,Kvinder,Ringkøbing-Skjern,2398
2021K2,Fraskilt,Kvinder,Skive,2306
2021K2,Fraskilt,Kvinder,Struer,1079
2021K2,Fraskilt,Kvinder,Viborg,4852
2021K2,Fraskilt,Kvinder,Region Nordjylland,28977
2021K2,Fraskilt,Kvinder,Brønderslev,1694
2021K2,Fraskilt,Kvinder,Frederikshavn,3255
